fight_id,event_id,left_fighter_id,left_fighter_name,right_fighter_id,right_fighter_name,winner,winner_name,is_main_event,match,round,time,method,weight_class,referee_id,referee_name
5fdf5c2fa5a94b8dbac9105cc79d1c0b,1c8db42d275341c1aba44c63aa35303c,30201b0596ec429bb4f204ee5fa0a960,Gerald Meerschaert,999c8c64211b473cb90fcb3c76b97034,Bruno Silva,L,Gerald Meerschaert,False,8,3,00:1:39,Submission (Guillotine Choke),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
b3234e52b4074f51ae3fc7412b7c5304,1c8db42d275341c1aba44c63aa35303c,d5d3277eeb75417dbf71387e55665bca,Angela Hill,95465ec812b1426b8b497571a90007a8,Lupita Godinez,L,Angela Hill,False,7,3,00:5:00,Decision (Unanimous),120lb Catchweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
05945406987e4e8f8c0247ef998ef863,1c8db42d275341c1aba44c63aa35303c,423d0dc2040844b48bf71a320b222c46,Martin Buday,d13500d7122044ab96d7e2295afe2ec6,Lukasz Brzeski,L,Martin Buday,False,6,3,00:5:00,Decision (Split),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
9a5e7ad02bb941a1a4eb8b628e717ba1,1c8db42d275341c1aba44c63aa35303c,21521b1700a742e18aa0a664a8631eb6,Nina Nunes,39e6821fba4e4a3c8c2cd9ba4b91a607,Cynthia Calvillo,L,Nina Nunes,False,5,3,00:5:00,Decision (Split),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
37061ff649fb404eb663b334ce3518d4,1c8db42d275341c1aba44c63aa35303c,227e59ffcef8455aa261f1b57cf56ec2,Gabriel Benitez,fe9e80769d9242479dccd8b04417f7e1,Charlie Ontiveros,L,Gabriel Benitez,False,4,1,00:3:35,TKO (Punches),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
791252ecfd9a40cd90432d6b9d0f5903,1c8db42d275341c1aba44c63aa35303c,b15264214ed34fd6b3b369cb279d0359,Tyson Nam,fab4dfbc16e04cae87bab0fb9b9f88a9,Ode Osbourne,L,Tyson Nam,False,3,1,00:2:59,KO (Punches),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
3272cc80004049e5b9e31aa8cfd19cc1,1c8db42d275341c1aba44c63aa35303c,41f8878f52b846eaa44da4a3fb37535c,Josh Quinlan,ab67aaa96e0d448c99347da5c9aef442,Jason Witt,L,Josh Quinlan,False,2,1,00:2:09,KO (Punch),180lb Catchweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
5c1cc346670645f7af29ec75c1398f57,1c8db42d275341c1aba44c63aa35303c,109fca8497d0475bbc58170fdbfb8689,Da'Mon Blackshear,06f47aa43ad746dcaf724f75fa902be8,Youssef Zalal,D,,False,1,3,00:5:00,Draw (Majority),Bantamweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
12bb7cf9f6694c24a2a6f1a499ab5384,5391c8de3cad4ad2a75c22722f9b34ca,b51be5a54624402dabe2531305bcf3d2,Jamahal Hill,e75a9bf7871c47e8b2d6e450c4535407,Thiago Santos,L,Jamahal Hill,True,10,4,00:2:31,TKO (Punches and Elbows),Light Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
65b6e1d1124843dfb0138b7facf4e4a7,5391c8de3cad4ad2a75c22722f9b34ca,da5b939cbc08484d9b3a195a670d7479,Geoff Neal,661feaad28df4f00bc68c7cf15fdad7c,Vicente Luque,L,Geoff Neal,False,9,3,00:2:01,KO (Punches),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
466d45c1b66d4aefb8a90629d233e341,5391c8de3cad4ad2a75c22722f9b34ca,03a28bba8f9243d9bab3035038010be1,Mohammed Usman,06463712e82c42a0b0e6e41719bf8c68,Zac Pauga,L,Mohammed Usman,False,8,2,00:0:36,KO (Punch),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
bfeff35630f44e8998d02aef67288682,5391c8de3cad4ad2a75c22722f9b34ca,902353533e8c4feb98028a0d6123bd51,Juliana Miller,44a2c2f612ad4390b856f482ede1c3ce,Brogan Walker,L,Juliana Miller,False,7,3,00:3:57,TKO (Punches and Elbows),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
2dfaa0f348aa43e8b1ce21f1ccc2b2ca,5391c8de3cad4ad2a75c22722f9b34ca,9a910d7c2d2542bf8877e1fb7383e9b4,Serghei Spivac,c30de690315f4bf1a4db6569a4d66011,Augusto Sakai,L,Serghei Spivac,False,6,2,00:3:42,TKO (Punches),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
5156a697773d4434944aa625a0b9a37c,5391c8de3cad4ad2a75c22722f9b34ca,20de77a60f0b44f6a35f0663c7fe0248,Terrance McKinney,c52c8951df30410fa8dcd7abda6797fc,Erick Gonzalez,L,Terrance McKinney,False,5,1,00:2:17,Submission (Rear-Naked Choke),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
13c2ad1c89e745d58444fb60ed32f895,5391c8de3cad4ad2a75c22722f9b34ca,176a96cd16ea465389fa615513e11fef,Michal Oleksiejczuk,29f8d28c89874ffcbec6e1ff19f12dda,Sam Alvey,L,Michal Oleksiejczuk,False,4,1,00:1:56,TKO (Punches),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
34618022ab5b4e6280ab4319ad5cb4cd,5391c8de3cad4ad2a75c22722f9b34ca,9a497274d2c54379ad4396f17d0307ee,Bryan Battle,4a6bcc11d6384f5e98c152753c82cff6,Takashi Sato,L,Bryan Battle,False,3,1,00:0:44,KO (Head Kick),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
347b920e56a544b0a269329f71df2ecb,5391c8de3cad4ad2a75c22722f9b34ca,7de0c1ef3dc54afb83490b5c8c567dfb,Cory McKenna,b16c74d080f944f9a904d3efa1bd3752,Miranda Granger,L,Cory McKenna,False,2,2,00:1:03,Submission (Shoulder Choke),Strawweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
bcc0be62c04948c3a47875c117b7c29c,5391c8de3cad4ad2a75c22722f9b34ca,bea5fec885634ecf98e4b28d30974005,Mayra Bueno Silva,47714fee5cf7417cb1bcc11a2f19e97d,Stephanie Egger,L,Mayra Bueno Silva,False,1,1,00:1:17,Submission (Armbar),Bantamweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
1234bf2c0ac04ae2892759e6e6e14cd8,504a492b00ae458ea564d061be6fe7c4,dc4786381fd94b3e8ed5aa434d90e8a4,Amanda Nunes,170b3224124548faabe9ef1aa8214de1,Julianna Pena,L,Amanda Nunes,True,13,5,00:5:00,Decision (Unanimous),Bantamweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
924da2b79e924247adda7a888956cedc,504a492b00ae458ea564d061be6fe7c4,011bef8381e74571bc5c7a6d4c292156,Brandon Moreno,e7e2c149073b4dd3b516c0004679546d,Kai Kara-France,L,Brandon Moreno,False,12,3,00:4:34,TKO (Body Kick and Punches),Flyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
8ff55906854b4696852fe4eb26ed933f,504a492b00ae458ea564d061be6fe7c4,b419439a3ed243188de14049f6475fdf,Sergei Pavlovich,06c9e0c70b1444988cae1e7c55057e4f,Derrick Lewis,L,Sergei Pavlovich,False,11,1,00:0:55,TKO (Punches),Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
f74c299f2d004201a44a85204d9c6838,504a492b00ae458ea564d061be6fe7c4,ba642f59e3b6407c9a7ac7c084520274,Alexandre Pantoja,42645c635d5c42d7800d5ffde3ef9abe,Alex Perez,L,Alexandre Pantoja,False,10,1,00:1:31,Submission (Neck Crank),Flyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
d8e7f70eaf6a4f0a91ec68908169b8c7,504a492b00ae458ea564d061be6fe7c4,da426225ed6c4001aeeddab0279ed646,Magomed Ankalaev,c21843dd26ab4e1dafd2394f1409309d,Anthony Smith,L,Magomed Ankalaev,False,9,2,00:3:09,TKO (Punches),Light Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
7fa3d4ad627b4159ae22996d62187793,504a492b00ae458ea564d061be6fe7c4,d5d9f77328e642f38ac2c457310c7d97,Alex Morono,0bed147612e444c1bf59524df8b5343f,Matthew Semelsberger,L,Alex Morono,False,8,3,00:5:00,Decision (Unanimous),Welterweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
eff008ef10694bae92e92efecd9b1d8e,504a492b00ae458ea564d061be6fe7c4,919c0640e9db4910baca8a79189bb11f,Drew Dober,531fc410e3064a6189281dcf179a4723,Rafael Alves,L,Drew Dober,False,7,3,00:1:30,KO (Punch to the Body),Lightweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
3fe4842a00e24e49897d1d8f615daad0,504a492b00ae458ea564d061be6fe7c4,d3fe1b1ddb464b33b92ef9cdb653b44a,Hamdy Abdelwahab,7d979e2c500649228216b59c6beca9fc,Don'Tale Mayes,D,,False,6,3,00:5:00,No Contest (Overturned),Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
f265fa33403f4c23b6384aed72f3c8a5,504a492b00ae458ea564d061be6fe7c4,934a3e98d3264fe08156f9d369e3de50,Drakkar Klose,a58bac7151f341b395798c605648bfa4,Rafa Garcia,L,Drakkar Klose,False,5,3,00:5:00,Decision (Unanimous),Lightweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
ecefd919824246d8bcfc9f2062679024,504a492b00ae458ea564d061be6fe7c4,fd4d7b7672a8430dba0cf43e05652a46,Michael Morales,a0f94a19c0f346d2b38df23e0499483e,Adam Fugitt,L,Michael Morales,False,4,3,00:1:09,TKO (Punches),Welterweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
b1b03e6a48184d3c8da70f60cef1e6e0,504a492b00ae458ea564d061be6fe7c4,a3c694036a2949b8818caa01ba21d8f6,Joselyne Edwards,6f460fb35a654727b88852920312936f,Ji Yeon Kim,L,Joselyne Edwards,False,3,3,00:5:00,Decision (Split),138lb Catchweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
d63a20dbe35d415c8a3aeef7882a79c0,504a492b00ae458ea564d061be6fe7c4,3b39eee2a57f4fbaab9c7db32d1b1298,Nicolae Negumereanu,906252f69e0b4d8cbf37ed7b14184797,Ihor Potieria,L,Nicolae Negumereanu,False,2,2,00:3:33,TKO (Punches and Knees),Light Heavyweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
c6664a6398664301bd0b7c22ed05cf0b,504a492b00ae458ea564d061be6fe7c4,1bcfaf56117a4fa58928c8dc4b2820bb,Orion Cosce,336572eeee454cce897a4552e65d68a4,Mike Mathetha,L,Orion Cosce,False,1,3,00:5:00,Decision (Unanimous),173lb Catchweight,096e7957678f4fb0b17b787afa7f19c2,Mike Beltran
c6f5cc7fe81f434d8a41d440edf37fda,63dcf9f4b27c48d5ab4c9c6538839d38,5b72d51dd83049b4a0e71584faadfd67,Curtis Blaydes,059e857553a448e1b63a8168cd71c274,Tom Aspinall,L,Curtis Blaydes,True,14,1,00:0:15,TKO (Knee Injury),Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
b249e029f8cd4887be156ec284015656,63dcf9f4b27c48d5ab4c9c6538839d38,deddf400a4d8429390559e4a23768a90,Jack Hermansson,c3eece165ca14c18b44f4b38fb31b945,Chris Curtis,L,Jack Hermansson,False,13,3,00:5:00,Decision (Unanimous),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
2ce8beab276c4715b886502cddcb4d70,63dcf9f4b27c48d5ab4c9c6538839d38,6ca860e980cc4600877a1af974f80472,Paddy Pimblett,fa390220a0a54595af9b5ce51b0332ef,Jordan Leavitt,L,Paddy Pimblett,False,12,2,00:2:46,Submission (Rear-Naked Choke),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
e494280f26e94b9cbf9052debb15f8bf,63dcf9f4b27c48d5ab4c9c6538839d38,2125c4202932454e8b995543d2776379,Nikita Krylov,a62d2f370b4842939c12d85749af3832,Alexander Gustafsson,L,Nikita Krylov,False,11,1,00:1:07,KO (Punches),Light Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
ea50574e673044a4b1a8f926a8c10fbb,63dcf9f4b27c48d5ab4c9c6538839d38,a7ab15638622405aac2e6f09bcd80b5d,Molly McCann,c87c19db6f8e4cbc8ade79528acc8973,Hannah Goldy,L,Molly McCann,False,10,1,00:3:52,TKO (Spinning Back Elbow and Punches),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
a4b8fec02d634942b5390e09a096b587,63dcf9f4b27c48d5ab4c9c6538839d38,515ab97bddbb4699aef62de60f31d214,Volkan Oezdemir,609eb1e966914712b7b2d830987afff4,Paul Craig,L,Volkan Oezdemir,False,9,3,00:5:00,Decision (Unanimous),Light Heavyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
42b916694e1b4672804391e2f488b9de,63dcf9f4b27c48d5ab4c9c6538839d38,9470ee30ecc641ff9b89a342db0f63ca,Ludovit Klein,b196794618a945b597e9b6e6033821c7,Mason Jones,L,Ludovit Klein,False,8,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
45ef18ffd8ca4896bda576b5ad3aac85,63dcf9f4b27c48d5ab4c9c6538839d38,f5269ad9e76c45528147ebe95a5835e9,Marc Diakiese,5521f1aec6d0415591e5299748138583,Damir Hadzovic,L,Marc Diakiese,False,7,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6bcd47ba60d04bd99111175037f5689c,63dcf9f4b27c48d5ab4c9c6538839d38,7a66ca13985541e2876134b3a15ab68b,Nathaniel Wood,3d2e40f818074ea28195d2747d986485,Charles Rosa,L,Nathaniel Wood,False,6,3,00:5:00,Decision (Unanimous),Featherweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
d09afea3c8524c79915b024055eed82e,63dcf9f4b27c48d5ab4c9c6538839d38,c2f2759c81274470a0ad6c520b142e76,Jonathan Pearce,76456221a6874e939739c509875f931d,Makwan Amirkhani,L,Jonathan Pearce,False,5,2,00:4:10,TKO (Punches),Featherweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6cecce7fc75e455088e5ef689533b0da,63dcf9f4b27c48d5ab4c9c6538839d38,feaa7b34e6994af683253a82994b321c,Muhammad Mokaev,88818c907d5f40c1bcc4433cc1e52170,Charles Johnson,L,Muhammad Mokaev,False,4,3,00:5:00,Decision (Unanimous),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
80c2ae4fe951477890396484be16e694,63dcf9f4b27c48d5ab4c9c6538839d38,2606f52f38d74844959f673508cacbec,Jai Herbert,6628ca02d77d44749201922a5acc8f43,Kyle Nelson,L,Jai Herbert,False,3,3,00:5:00,Decision (Unanimous),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
8ff99f3748eb4c0fb1f411fac766c709,63dcf9f4b27c48d5ab4c9c6538839d38,5e58d879c60344149a2e696c20bfd926,Victoria Leonardo,2b59568da6e14853b7eec61e77cac41a,Mandy Bohm,L,Victoria Leonardo,False,2,3,00:5:00,Decision (Unanimous),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
6af97b56903846adba101057d15488b4,63dcf9f4b27c48d5ab4c9c6538839d38,ba4ff3a50875456f937e767cc6fd578f,Nicolas Dalby,86ac33c63da8480d928a049c2ea1a584,Claudio Silva,L,Nicolas Dalby,False,1,3,00:5:00,Decision (Unanimous),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
504b4fae81bf4c24a752439b8f0efed2,8c5e9fc1d2044d94906f8f2fe7684cde,48b5c6d564364581a8fe8a573e6f377c,Yair Rodriguez,34a1371c18014b01a434c29e98686340,Brian Ortega,L,Yair Rodriguez,True,12,1,00:4:11,TKO (Shoulder Injury),Featherweight,1730c02239804840bccea2ec420836df,Keith Peterson
4d87b4cbc6c440628f457f2c95ec4bc8,8c5e9fc1d2044d94906f8f2fe7684cde,509da75f649c41129f6fa4901bb7540b,Amanda Lemos,ed8a35960849496f97612ad030bd8c62,Michelle Waterson-Gomez,L,Amanda Lemos,False,11,2,00:1:48,Submission (Guillotine Choke),Strawweight,1730c02239804840bccea2ec420836df,Keith Peterson
4133f3adc1944b409b45fdc00d0af470,8c5e9fc1d2044d94906f8f2fe7684cde,0653a73a8b974b55b77a0214f50ac18b,Jingliang Li,adb6d2d1db934036ad5a0dbb31c33921,Muslim Salikhov,L,Jingliang Li,False,10,2,00:4:38,TKO (Punches and Elbows),Welterweight,1730c02239804840bccea2ec420836df,Keith Peterson
f809b6aedf6b4ba9b6c9ee6f169662c7,8c5e9fc1d2044d94906f8f2fe7684cde,49c8aa50ce9a45859eec27b192255859,Matt Schnell,316f32018b3e497e8c2e9d43ce62ae6d,Su Mudaerji,L,Matt Schnell,False,9,2,00:4:24,Technical Submission (Triangle Choke),Flyweight,1730c02239804840bccea2ec420836df,Keith Peterson
7a7e15755f0c4b2ba8baac3ad13dbf95,8c5e9fc1d2044d94906f8f2fe7684cde,2f1c28eb257444758dbda5f817844372,Shane Burgos,e10d5c8f4b2c4101ba57c6c983f7202f,Charles Jourdain,L,Shane Burgos,False,8,3,00:5:00,Decision (Majority),Featherweight,1730c02239804840bccea2ec420836df,Keith Peterson
9e238a55a0194965bee38c3c46a68788,8c5e9fc1d2044d94906f8f2fe7684cde,6a51decb0e974aa49b1f259ccb281914,Lauren Murphy,19b73f43c67049609c380ff7a42cc571,Miesha Tate,L,Lauren Murphy,False,7,3,00:5:00,Decision (Unanimous),Flyweight,1730c02239804840bccea2ec420836df,Keith Peterson
7ba53faaa7204c4a97fd2f6a72a54fa4,8c5e9fc1d2044d94906f8f2fe7684cde,8e01c7b9746b42a0ab08a60e61ae18a6,Punahele Soriano,b80797b7111d4a23a6d6d1004828907b,Dalcha Lungiambula,L,Punahele Soriano,False,6,2,00:0:28,KO (Punches),Middleweight,1730c02239804840bccea2ec420836df,Keith Peterson
a538b26b1bc8475e9011d2bc4559af8d,8c5e9fc1d2044d94906f8f2fe7684cde,47ce19d6bfc744078f19a3a9e29ed312,Ricky Simon,aefe163087444a0181d0d85d8e205203,Jack Shore,L,Ricky Simon,False,5,2,00:3:28,Submission (Arm-Triangle Choke),Bantamweight,1730c02239804840bccea2ec420836df,Keith Peterson
dc732f9480b140c497503752bf62e4ef,8c5e9fc1d2044d94906f8f2fe7684cde,ba8a550f8fbb4d7d9444af3f69f81509,Bill Algeo,c4f0620cdd064b8ab1c40812a65d4863,Herbert Burns,L,Bill Algeo,False,4,2,00:1:50,TKO (Retirement),Featherweight,1730c02239804840bccea2ec420836df,Keith Peterson
0e4aa98eddf84f668c48f31808a02cbc,8c5e9fc1d2044d94906f8f2fe7684cde,154fbdbd15d54434b8d3ae478278d194,Dustin Jacoby,944917773f084cd0b79308cdba6a63d9,Da Woon Jung,L,Dustin Jacoby,False,3,1,00:3:13,KO (Punch),Light Heavyweight,1730c02239804840bccea2ec420836df,Keith Peterson
f8a871250d544f4aa681448758d3df1d,8c5e9fc1d2044d94906f8f2fe7684cde,b497056e968b4935ad4abeea59ab59fa,Dustin Stoltzfus,1e45da9f3a6b4d5caa91632037796fc8,Dwight Grant,L,Dustin Stoltzfus,False,2,3,00:5:00,Decision (Unanimous),Middleweight,1730c02239804840bccea2ec420836df,Keith Peterson
ce74a16c66af4cf9a76c9a24e554ebd5,8c5e9fc1d2044d94906f8f2fe7684cde,42a06c1dc81e40b59b43af2888587e87,Emily Ducote,7e1976eaa355468eb05d145c9d6c0d43,Jessica Penne,L,Emily Ducote,False,1,3,00:5:00,Decision (Unanimous),Strawweight,1730c02239804840bccea2ec420836df,Keith Peterson
7960d21bfb7e46f988220c06a9abc5f0,db1a94a768bc48f3833810959eab608a,14bcb21e73fe4917afc838eefdd947eb,Rafael Fiziev,3377eb69031641879e58fdedf1110c63,Rafael dos Anjos,L,Rafael Fiziev,True,11,5,00:0:18,KO (Punches),Lightweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
039563a0cacb4db9964ac8c7332f6761,db1a94a768bc48f3833810959eab608a,bca2af7e684142099bf3290b84ffb506,Caio Borralho,fd062899840647319b7f970cd353f7d3,Armen Petrosyan,L,Caio Borralho,False,10,3,00:5:00,Decision (Unanimous),Middleweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
e5e5d00267f148c0a4edca292d213a34,db1a94a768bc48f3833810959eab608a,bbdbc8caf78a4ad29c3c076986cf24e1,Said Nurmagomedov,9f0201c251a149f69c9a7063caded3b1,Douglas Silva de Andrade,L,Said Nurmagomedov,False,9,3,00:5:00,Decision (Unanimous),Bantamweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
c5f511db940743119cbedfbd38deb2e3,db1a94a768bc48f3833810959eab608a,3f476b16447341adb4da7e5744a692c6,Chase Sherman,8eefc3a4ef8c411dae7e52e07b52eb4d,Jared Vanderaa,L,Chase Sherman,False,8,3,00:3:10,TKO (Punches),Heavyweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
e7d51d40ecfd44328a668284ee07f557,db1a94a768bc48f3833810959eab608a,69b5de6041dd41aeaedda1b00b311f51,Aiemann Zahabi,4ac016b3e5fc49d6af76c0de2d5bd26f,Ricky Turcios,L,Aiemann Zahabi,False,7,3,00:5:00,Decision (Unanimous),Bantamweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
9f43dd4185694173b26eff9ce77f4269,db1a94a768bc48f3833810959eab608a,eb8dad1b8d6b423288094dbb6e646c56,Jamie Mullarkey,f634b447d24649429b0bc4e2bacb58c0,Michael Johnson,L,Jamie Mullarkey,False,6,3,00:5:00,Decision (Split),Lightweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
382205caa8934a69bb888428676ed6d3,db1a94a768bc48f3833810959eab608a,45aa30b277fe478ca68145830c73fa68,Cody Brundage,29f4447bb29340f7a876e25781469923,Tresean Gore,L,Cody Brundage,False,5,1,00:3:50,KO (Punches),Middleweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
2990827fb6044ea59332d25174db6a24,db1a94a768bc48f3833810959eab608a,70726b149734494fb178e28b04d7edb0,Antonina Shevchenko,52c42cdc74a640e692b9595558f686cb,Cortney Casey,L,Antonina Shevchenko,False,4,3,00:5:00,Decision (Split),Flyweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
4bdb8c1542b94811a4f0df48be95384c,db1a94a768bc48f3833810959eab608a,bc64483e649743aeba5b30e910710627,David Onama,dd1a6fc5d1cc4f8a9e5a956b6d4c52ab,Garrett Armfield,L,David Onama,False,3,2,00:3:13,Technical Submission (Arm-Triangle Choke),Featherweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
299a84d523864e598689cac781cf8de7,db1a94a768bc48f3833810959eab608a,b93f236332994b4d9c97d6c07f8e8bed,Kennedy Nzechukwu,59cb767fcc0c4641bb3bfaa2ec4fb46b,Karl Roberson,L,Kennedy Nzechukwu,False,2,3,00:2:19,TKO (Elbows),Light Heavyweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
51df331164bd4265a7a1335a5a41d11f,db1a94a768bc48f3833810959eab608a,a055fe66e9f3497197c07e38323f2b3e,Saidyokub Kakhramonov,56d9857df027485db17cd9020f110438,Ronnie Lawrence,L,Saidyokub Kakhramonov,False,1,3,00:5:00,Decision (Unanimous),Bantamweight,6695d58412a341ecb0801d81aadb8f4c,Mark Smith
b099c3a955b140b98a8c28bbf29b51b6,04a64087c04f4cfaaa5f1b7f3d99f53d,9cf5b5f5a17f47a78c1e2f87f3b7552b,Israel Adesanya,a502c91f62e149f3b3eb57437e326775,Jared Cannonier,L,Israel Adesanya,True,12,5,00:5:00,Decision (Unanimous),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
7b81ba4ae9c6422ba3b5a21e15fd7cfa,04a64087c04f4cfaaa5f1b7f3d99f53d,f3b8a913061e4aeb8974701e9a501622,Alexander Volkanovski,21666e872b8a42918e275b6bc082d880,Max Holloway,L,Alexander Volkanovski,False,11,5,00:5:00,Decision (Unanimous),Featherweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
4ad7e63c8e564cff902e54664f1ac9e7,04a64087c04f4cfaaa5f1b7f3d99f53d,f77ad60442424d04a62a05557cf33db2,Alex Pereira,12318c9faeca441f9da9a985eaaf95ba,Sean Strickland,L,Alex Pereira,False,10,1,00:2:36,KO (Punches),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
3f5fc80562a3491ab71060f24bab310d,04a64087c04f4cfaaa5f1b7f3d99f53d,c0b310ed36a14dd2bb907ca1236f7ab7,Bryan Barberena,da5cfe0060b3477182e385e39989e39e,Robbie Lawler,L,Bryan Barberena,False,9,2,00:4:47,TKO (Punches),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
30c1b427877941e0a75a3557441d501b,04a64087c04f4cfaaa5f1b7f3d99f53d,e4d96dc7f9f247119fda89688d8b0d45,Pedro Munhoz,6e020490a1234457a6453baf7b3d12b1,Sean O'Malley,D,,False,8,2,00:3:09,No Contest (Accidental Eye Poke),Bantamweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
16d60279bd394f259ea35759e617e9b7,04a64087c04f4cfaaa5f1b7f3d99f53d,e42abf368459404bb0e985f296fb7213,Jalin Turner,a6589834de6e4500987b01cd00aab964,Brad Riddell,L,Jalin Turner,False,7,1,00:0:45,Submission (Guillotine Choke),Lightweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
beb0f815e8894a83a6b1218976247e30,04a64087c04f4cfaaa5f1b7f3d99f53d,95bee80c3cab43be8fb8320116ab221a,Jim Miller,32d6914748054e3a9bbccbbacd0f9b9f,Donald Cerrone,L,Jim Miller,False,6,2,00:1:32,Submission (Guillotine Choke),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
86872735979f49519886ff0f7b6e8db0,04a64087c04f4cfaaa5f1b7f3d99f53d,de64037c78984faf8e780f34fe6a5ea1,Ian Garry,94ed2fdcd4554b468d6149c32b93d8c8,Gabriel Green,L,Ian Garry,False,5,3,00:5:00,Decision (Unanimous),Welterweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
725e4e80379348c4b62a5fd871780983,04a64087c04f4cfaaa5f1b7f3d99f53d,022afbfc97804389899abd3193029a1b,Dricus Du Plessis,4bcf1506e84f414eb124fc39f7f4c10c,Brad Tavares,L,Dricus Du Plessis,False,4,3,00:5:00,Decision (Unanimous),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
19220ae7ab43410a9c37a35f7b022fae,04a64087c04f4cfaaa5f1b7f3d99f53d,b1f9abc3e10846c5a0ab571ccc171942,Andre Muniz,c87ef21f73014345ad9f9f2397c6946a,Uriah Hall,L,Andre Muniz,False,3,3,00:5:00,Decision (Unanimous),Middleweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
feba896736554c859cd84557f58513d1,04a64087c04f4cfaaa5f1b7f3d99f53d,271bc4d405a54cf2848a78c52fe7c3fb,Maycee Barber,f0b348a8acc44339ae8a99a946469054,Jessica Eye,L,Maycee Barber,False,2,3,00:5:00,Decision (Unanimous),Flyweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
3f7c91bc1e684f09b0e672c39a46dcc4,04a64087c04f4cfaaa5f1b7f3d99f53d,4f26af0cae3b453fa2bb33ca3d1c97b0,Julija Stoliarenko,fcfb2354c88041709edff6c1cd5c3f12,Jessica-Rose Clark,L,Julija Stoliarenko,False,1,1,00:0:42,Submission (Armbar),Bantamweight,ed61be969de346afbeb0bb604be66b40,Herb Dean
